ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
92509,11,2018,INDUSTRIAL,Y,,,
92509,11,2018,RESIDENTIAL,N,19559,404706,20.6915
92509,12,2018,COMMERCIAL,Y,,,
92509,12,2018,INDUSTRIAL,Y,,,
92509,12,2018,RESIDENTIAL,N,19565,597185,30.5231
92518,10,2018,COMMERCIAL,Y,,,
92518,10,2018,INDUSTRIAL,Y,,,
92518,10,2018,RESIDENTIAL,N,188,2912,15.4894
92518,11,2018,COMMERCIAL,Y,,,
92518,11,2018,INDUSTRIAL,Y,,,
92518,11,2018,RESIDENTIAL,N,188,6526,34.7128
92518,12,2018,COMMERCIAL,Y,,,
92518,12,2018,INDUSTRIAL,Y,,,
92518,12,2018,RESIDENTIAL,N,188,13107,69.7181
92522,10,2018,COMMERCIAL,Y,,,
92522,11,2018,COMMERCIAL,Y,,,
92522,12,2018,COMMERCIAL,Y,,,
92530,10,2018,COMMERCIAL,Y,2444,1366190,558.9975
92530,10,2018,INDUSTRIAL,Y,,,
92530,10,2018,RESIDENTIAL,Y,17556,235259,13.4005
92530,11,2018,COMMERCIAL,Y,2123,1397591,658.3095
92530,11,2018,INDUSTRIAL,Y,,,
92530,11,2018,RESIDENTIAL,Y,17560,290085,16.5196
92530,12,2018,COMMERCIAL,Y,1766,1224828,693.5606
92530,12,2018,INDUSTRIAL,Y,,,
92530,12,2018,RESIDENTIAL,Y,17554,538845,30.6964
92532,10,2018,COMMERCIAL,Y,104,31338,301.3269
92532,10,2018,INDUSTRIAL,Y,,,
92532,10,2018,RESIDENTIAL,N,8446,125867,14.9026
92532,11,2018,COMMERCIAL,Y,104,34811,334.7212
92532,11,2018,INDUSTRIAL,Y,,,
92532,11,2018,RESIDENTIAL,N,8447,178141,21.0893
92532,12,2018,COMMERCIAL,Y,,,
92532,12,2018,INDUSTRIAL,Y,,,
92532,12,2018,RESIDENTIAL,N,8448,338451,40.0629
92543,10,2018,COMMERCIAL,Y,,,
92543,10,2018,INDUSTRIAL,Y,,,
92543,10,2018,RESIDENTIAL,Y,12940,182663,14.1162
92543,11,2018,COMMERCIAL,Y,,,
92543,11,2018,INDUSTRIAL,Y,53,257,4.8491
92543,11,2018,RESIDENTIAL,Y,12946,239116,18.4703
92543,12,2018,COMMERCIAL,Y,,,
92543,12,2018,INDUSTRIAL,Y,59,1158,19.6271
92543,12,2018,RESIDENTIAL,Y,12950,486544,37.5710
92544,10,2018,COMMERCIAL,Y,,,
92544,10,2018,INDUSTRIAL,Y,,,
92544,10,2018,RESIDENTIAL,N,15342,246509,16.0676
92544,11,2018,COMMERCIAL,Y,,,
92544,11,2018,INDUSTRIAL,Y,,,
92544,11,2018,RESIDENTIAL,N,15342,302040,19.6871
92544,12,2018,COMMERCIAL,Y,,,
92544,12,2018,INDUSTRIAL,Y,,,
92544,12,2018,RESIDENTIAL,N,15345,711005,46.3346
92545,10,2018,COMMERCIAL,Y,,,
92545,10,2018,INDUSTRIAL,Y,,,
92545,10,2018,RESIDENTIAL,N,15706,223537,14.2326
92545,11,2018,COMMERCIAL,Y,,,
92545,11,2018,INDUSTRIAL,Y,,,
92545,11,2018,RESIDENTIAL,N,15698,273180,17.4022
92545,12,2018,COMMERCIAL,Y,,,
92545,12,2018,INDUSTRIAL,Y,,,
92545,12,2018,RESIDENTIAL,N,15704,645140,41.0813
92548,10,2018,COMMERCIAL,Y,,,
92548,10,2018,INDUSTRIAL,Y,,,
92548,10,2018,RESIDENTIAL,N,2083,33148,15.9136
92548,11,2018,COMMERCIAL,Y,,,
92548,11,2018,INDUSTRIAL,Y,,,
92548,11,2018,RESIDENTIAL,N,2085,44256,21.2259
92548,12,2018,COMMERCIAL,Y,,,
92548,12,2018,INDUSTRIAL,Y,,,
92548,12,2018,RESIDENTIAL,N,2086,90829,43.5422
92551,10,2018,COMMERCIAL,Y,,,
92551,10,2018,INDUSTRIAL,Y,,,
92551,10,2018,RESIDENTIAL,N,9228,166983,18.0953
92551,11,2018,COMMERCIAL,Y,,,
92551,11,2018,INDUSTRIAL,Y,,,
92551,11,2018,RESIDENTIAL,N,9226,208682,22.6189
92551,12,2018,COMMERCIAL,Y,,,
92551,12,2018,INDUSTRIAL,Y,,,
92551,12,2018,RESIDENTIAL,N,9228,379910,41.1693
92553,10,2018,COMMERCIAL,Y,826,361780,437.9903
92553,10,2018,INDUSTRIAL,Y,,,
92553,10,2018,RESIDENTIAL,N,22288,380565,17.0749
92553,11,2018,COMMERCIAL,Y,825,411679,499.0048
92553,11,2018,INDUSTRIAL,Y,,,
92553,11,2018,RESIDENTIAL,N,22297,535227,24.0044
92553,12,2018,COMMERCIAL,Y,826,493472,597.4237
92553,12,2018,INDUSTRIAL,Y,,,
92553,12,2018,RESIDENTIAL,N,22294,819685,36.7671
92555,10,2018,COMMERCIAL,Y,,,
92555,10,2018,INDUSTRIAL,Y,,,
92555,10,2018,RESIDENTIAL,N,12313,216744,17.6029
92555,11,2018,COMMERCIAL,Y,,,
92555,11,2018,INDUSTRIAL,Y,,,
92555,11,2018,RESIDENTIAL,N,12310,326173,26.4966
92555,12,2018,COMMERCIAL,Y,,,
92555,12,2018,INDUSTRIAL,Y,,,
92555,12,2018,RESIDENTIAL,N,12311,644041,52.3143
92557,10,2018,COMMERCIAL,Y,,,
92557,10,2018,RESIDENTIAL,N,16310,276254,16.9377
92557,11,2018,COMMERCIAL,Y,,,
92557,11,2018,RESIDENTIAL,N,16314,441445,27.0593
92557,12,2018,COMMERCIAL,Y,,,
92557,12,2018,RESIDENTIAL,N,16309,734585,45.0417
92562,10,2018,COMMERCIAL,N,389,123520,317.5321
92562,10,2018,INDUSTRIAL,Y,,,
92562,10,2018,RESIDENTIAL,N,20438,348185,17.0362
92562,11,2018,COMMERCIAL,N,389,147448,379.0437
92562,11,2018,INDUSTRIAL,Y,,,
92562,11,2018,RESIDENTIAL,N,20440,440827,21.5669
92562,12,2018,COMMERCIAL,N,389,193519,497.4781
92562,12,2018,INDUSTRIAL,Y,,,
92562,12,2018,RESIDENTIAL,N,20440,1009335,49.3804
92563,10,2018,COMMERCIAL,Y,,,
92563,10,2018,RESIDENTIAL,N,23962,389506,16.2552
92563,11,2018,COMMERCIAL,Y,,,
92563,11,2018,INDUSTRIAL,Y,,,
92563,11,2018,RESIDENTIAL,N,23969,601939,25.1132
92563,12,2018,COMMERCIAL,Y,,,
92563,12,2018,INDUSTRIAL,Y,,,
92563,12,2018,RESIDENTIAL,N,23969,1108048,46.2284
92567,10,2018,COMMERCIAL,Y,,,
92567,10,2018,INDUSTRIAL,Y,,,
92567,10,2018,RESIDENTIAL,N,2196,41716,18.9964
92567,11,2018,COMMERCIAL,Y,,,
92567,11,2018,INDUSTRIAL,Y,,,
92567,11,2018,RESIDENTIAL,N,2196,58117,26.4649
92567,12,2018,COMMERCIAL,Y,,,
92567,12,2018,INDUSTRIAL,Y,,,
92567,12,2018,RESIDENTIAL,N,2195,102178,46.5503
92570,10,2018,COMMERCIAL,Y,,,
92570,10,2018,INDUSTRIAL,Y,,,
92570,10,2018,RESIDENTIAL,N,10999,208193,18.9284
92570,11,2018,COMMERCIAL,Y,,,
92570,11,2018,INDUSTRIAL,Y,,,
92570,11,2018,RESIDENTIAL,N,10995,303190,27.5753
92570,12,2018,COMMERCIAL,Y,,,
92570,12,2018,INDUSTRIAL,Y,,,
92570,12,2018,RESIDENTIAL,N,11000,492238,44.7489
92571,10,2018,COMMERCIAL,Y,270,105703,391.4926
92571,10,2018,INDUSTRIAL,Y,,,
92571,10,2018,RESIDENTIAL,N,14312,259914,18.1606
92571,11,2018,COMMERCIAL,Y,270,126957,470.2111
92571,11,2018,INDUSTRIAL,Y,,,
92571,11,2018,RESIDENTIAL,N,14318,362332,25.3060
92571,12,2018,COMMERCIAL,Y,270,159932,592.3407
92571,12,2018,INDUSTRIAL,Y,,,
92571,12,2018,RESIDENTIAL,N,14315,601440,42.0147
92581,10,2018,RESIDENTIAL,Y,,,
92581,11,2018,RESIDENTIAL,Y,,,
92581,12,2018,RESIDENTIAL,Y,,,
92582,10,2018,COMMERCIAL,Y,,,
92582,10,2018,INDUSTRIAL,Y,,,
92582,10,2018,RESIDENTIAL,N,5435,86485,15.9126
92582,11,2018,COMMERCIAL,Y,,,
92582,11,2018,INDUSTRIAL,Y,,,
92582,11,2018,RESIDENTIAL,N,5437,109050,20.0570
92582,12,2018,COMMERCIAL,Y,,,
92582,12,2018,INDUSTRIAL,Y,,,
92582,12,2018,RESIDENTIAL,N,5436,248013,45.6242
92583,10,2018,COMMERCIAL,Y,,,
92583,10,2018,INDUSTRIAL,Y,,,
92583,10,2018,RESIDENTIAL,N,9843,160339,16.2896
92583,11,2018,COMMERCIAL,Y,,,
92583,11,2018,INDUSTRIAL,Y,,,
92583,11,2018,RESIDENTIAL,N,9843,217739,22.1212
92583,12,2018,COMMERCIAL,Y,1312,530558,404.3887
92583,12,2018,INDUSTRIAL,Y,,,
92583,12,2018,RESIDENTIAL,N,9838,426338,43.3358
92584,10,2018,COMMERCIAL,N,135,53117,393.4593
92584,10,2018,INDUSTRIAL,Y,,,
92584,10,2018,RESIDENTIAL,N,15861,230696,14.5449
92584,11,2018,COMMERCIAL,N,134,60035,448.0224
92584,11,2018,INDUSTRIAL,Y,,,
92584,11,2018,RESIDENTIAL,N,15863,307226,19.3675
92584,12,2018,COMMERCIAL,Y,271,126084,465.2546
92584,12,2018,INDUSTRIAL,Y,,,
92584,12,2018,RESIDENTIAL,N,15865,594085,37.4463
92585,10,2018,COMMERCIAL,Y,,,
92585,10,2018,INDUSTRIAL,Y,,,
92585,10,2018,RESIDENTIAL,N,7573,118150,15.6015
92585,11,2018,COMMERCIAL,Y,,,
92585,11,2018,INDUSTRIAL,Y,,,
92585,11,2018,RESIDENTIAL,N,7575,178667,23.5864
92585,12,2018,COMMERCIAL,Y,,,
92585,12,2018,INDUSTRIAL,Y,,,
92585,12,2018,RESIDENTIAL,N,7577,340521,44.9414
92586,10,2018,COMMERCIAL,N,126,30544,242.4127
92586,10,2018,RESIDENTIAL,N,9158,122569,13.3838
92586,11,2018,COMMERCIAL,N,126,36193,287.2460
92586,11,2018,RESIDENTIAL,N,9161,195609,21.3524
92586,12,2018,COMMERCIAL,Y,,,
92586,12,2018,RESIDENTIAL,N,9157,387718,42.3412
92587,10,2018,COMMERCIAL,Y,,,
92587,10,2018,RESIDENTIAL,N,531,7235,13.6252
92587,11,2018,COMMERCIAL,Y,,,
92587,11,2018,RESIDENTIAL,N,532,10535,19.8026
92587,12,2018,COMMERCIAL,Y,,,
92587,12,2018,RESIDENTIAL,N,532,19671,36.9756
92589,10,2018,RESIDENTIAL,Y,,,
92589,11,2018,RESIDENTIAL,Y,,,
92589,12,2018,RESIDENTIAL,Y,,,
92590,10,2018,COMMERCIAL,Y,,,
92590,10,2018,RESIDENTIAL,N,975,16369,16.7887
92590,11,2018,COMMERCIAL,Y,,,
92590,11,2018,INDUSTRIAL,Y,,,
92590,11,2018,RESIDENTIAL,N,975,21097,21.6379
92590,12,2018,COMMERCIAL,Y,,,
92590,12,2018,INDUSTRIAL,Y,,,
92590,12,2018,RESIDENTIAL,N,973,26931,27.6783
92591,10,2018,COMMERCIAL,N,381,181996,477.6798
92591,10,2018,RESIDENTIAL,N,15373,232269,15.1089
92591,11,2018,COMMERCIAL,N,381,214089,561.9134
92591,11,2018,INDUSTRIAL,Y,,,
92591,11,2018,RESIDENTIAL,N,15374,322464,20.9746
92591,12,2018,COMMERCIAL,Y,420,280260,667.2857
92591,12,2018,INDUSTRIAL,Y,,,
92591,12,2018,RESIDENTIAL,N,15373,608380,39.5746
92592,10,2018,COMMERCIAL,Y,,,
92592,10,2018,INDUSTRIAL,Y,,,
92592,10,2018,RESIDENTIAL,N,25029,416390,16.6363
92592,11,2018,COMMERCIAL,Y,,,
92592,11,2018,INDUSTRIAL,Y,,,
92592,11,2018,RESIDENTIAL,N,25035,522223,20.8597
92592,12,2018,COMMERCIAL,Y,,,
92592,12,2018,INDUSTRIAL,Y,,,
92592,12,2018,RESIDENTIAL,N,25037,1171131,46.7760
92595,10,2018,COMMERCIAL,Y,,,
92595,10,2018,INDUSTRIAL,Y,,,
92595,10,2018,RESIDENTIAL,N,11018,157904,14.3315
92595,11,2018,COMMERCIAL,Y,,,
92595,11,2018,INDUSTRIAL,Y,,,
92595,11,2018,RESIDENTIAL,N,11016,200463,18.1974
92595,12,2018,COMMERCIAL,Y,,,
92595,12,2018,INDUSTRIAL,Y,,,
92595,12,2018,RESIDENTIAL,N,11018,425521,38.6205
92596,10,2018,COMMERCIAL,Y,,,
92596,10,2018,INDUSTRIAL,Y,,,
92596,10,2018,RESIDENTIAL,N,8533,147520,17.2882
92596,11,2018,COMMERCIAL,Y,,,
92596,11,2018,INDUSTRIAL,Y,,,
92596,11,2018,RESIDENTIAL,N,8533,217503,25.4896
92596,12,2018,COMMERCIAL,Y,,,
92596,12,2018,INDUSTRIAL,Y,,,
92596,12,2018,RESIDENTIAL,N,8533,438369,51.3734
92599,10,2018,COMMERCIAL,Y,,,
92599,11,2018,COMMERCIAL,Y,,,
92599,12,2018,COMMERCIAL,Y,,,
92602,10,2018,COMMERCIAL,Y,193,121202,627.9896
92602,10,2018,INDUSTRIAL,Y,,,
92602,10,2018,RESIDENTIAL,Y,11665,150264,12.8816
92602,11,2018,COMMERCIAL,Y,193,154377,799.8808
92602,11,2018,INDUSTRIAL,Y,,,
92602,11,2018,RESIDENTIAL,Y,11664,177859,15.2485
92602,12,2018,COMMERCIAL,Y,193,170645,884.1710
92602,12,2018,INDUSTRIAL,Y,,,
92602,12,2018,RESIDENTIAL,Y,11664,250228,21.4530
92603,10,2018,COMMERCIAL,Y,,,
92603,10,2018,RESIDENTIAL,Y,8743,162235,18.5560
92603,11,2018,COMMERCIAL,Y,,,
92603,11,2018,RESIDENTIAL,Y,8744,199001,22.7586
92603,12,2018,COMMERCIAL,Y,,,
92603,12,2018,RESIDENTIAL,Y,8747,342172,39.1188
92604,10,2018,COMMERCIAL,N,210,114600,545.7143
92604,10,2018,INDUSTRIAL,Y,,,
92604,10,2018,RESIDENTIAL,N,9802,144449,14.7367
92604,11,2018,COMMERCIAL,N,210,131498,626.1810
92604,11,2018,INDUSTRIAL,Y,,,
92604,11,2018,RESIDENTIAL,N,9805,151812,15.4831
92604,12,2018,COMMERCIAL,Y,559,389128,696.1145
92604,12,2018,INDUSTRIAL,Y,,,
92604,12,2018,RESIDENTIAL,N,9801,246320,25.1321
92606,10,2018,COMMERCIAL,Y,,,
92606,10,2018,INDUSTRIAL,Y,,,
92606,10,2018,RESIDENTIAL,N,9175,118484,12.9138
92606,11,2018,COMMERCIAL,Y,,,
92606,11,2018,INDUSTRIAL,Y,,,
92606,11,2018,RESIDENTIAL,N,9176,144477,15.7451
92606,12,2018,COMMERCIAL,Y,,,
92606,12,2018,INDUSTRIAL,Y,,,
92606,12,2018,RESIDENTIAL,N,9176,200871,21.8909
92607,10,2018,COMMERCIAL,Y,,,
92607,10,2018,RESIDENTIAL,Y,,,
92607,11,2018,COMMERCIAL,Y,,,
92607,11,2018,RESIDENTIAL,Y,,,
92607,12,2018,COMMERCIAL,Y,,,
92607,12,2018,RESIDENTIAL,Y,,,
92610,10,2018,COMMERCIAL,Y,,,
92610,10,2018,INDUSTRIAL,Y,,,
92610,10,2018,RESIDENTIAL,Y,4464,67087,15.0284
92610,11,2018,COMMERCIAL,Y,,,
92610,11,2018,INDUSTRIAL,Y,,,
92610,11,2018,RESIDENTIAL,Y,4463,80858,18.1174
92610,12,2018,COMMERCIAL,Y,,,
92610,12,2018,INDUSTRIAL,Y,,,
92610,12,2018,RESIDENTIAL,Y,4464,125758,28.1716
92612,10,2018,COMMERCIAL,Y,5020,4272556,851.1068
92612,10,2018,INDUSTRIAL,Y,,,
92612,10,2018,RESIDENTIAL,Y,11313,208423,18.4233
92612,11,2018,COMMERCIAL,Y,4107,3813031,928.4224
92612,11,2018,INDUSTRIAL,Y,,,
92612,11,2018,RESIDENTIAL,Y,11319,258494,22.8372
92612,12,2018,COMMERCIAL,Y,2976,3474700,1167.5739
92612,12,2018,INDUSTRIAL,Y,,,
92612,12,2018,RESIDENTIAL,Y,11318,391031,34.5495
92614,10,2018,COMMERCIAL,Y,,,
92614,10,2018,INDUSTRIAL,Y,,,
92614,10,2018,RESIDENTIAL,N,11135,163933,14.7223
92614,11,2018,COMMERCIAL,Y,,,
92614,11,2018,INDUSTRIAL,Y,,,
92614,11,2018,RESIDENTIAL,N,11134,202761,18.2110
92614,12,2018,COMMERCIAL,Y,,,
92614,12,2018,INDUSTRIAL,Y,,,
92614,12,2018,RESIDENTIAL,N,11136,297562,26.7207
92615,10,2018,COMMERCIAL,Y,,,
92615,11,2018,COMMERCIAL,Y,,,
92615,12,2018,COMMERCIAL,Y,,,
92617,10,2018,COMMERCIAL,N,31,77399,2496.7419
92617,10,2018,INDUSTRIAL,Y,,,
92617,10,2018,RESIDENTIAL,N,1487,20870,14.0350
92617,11,2018,COMMERCIAL,N,31,93762,3024.5806
92617,11,2018,INDUSTRIAL,Y,,,
92617,11,2018,RESIDENTIAL,N,1487,26078,17.5373
92617,12,2018,COMMERCIAL,N,31,128794,4154.6452
92617,12,2018,INDUSTRIAL,Y,,,
92617,12,2018,RESIDENTIAL,N,1487,51543,34.6624
92618,10,2018,COMMERCIAL,Y,,,
92618,10,2018,INDUSTRIAL,Y,,,
92618,10,2018,RESIDENTIAL,N,22531,290150,12.8778
92618,11,2018,COMMERCIAL,Y,,,
92618,11,2018,INDUSTRIAL,Y,,,
92618,11,2018,RESIDENTIAL,N,22532,365566,16.2243
92618,12,2018,COMMERCIAL,Y,,,
92618,12,2018,INDUSTRIAL,Y,,,
92618,12,2018,RESIDENTIAL,N,22536,557250,24.7271
92619,10,2018,RESIDENTIAL,Y,,,
92619,11,2018,RESIDENTIAL,Y,,,
92619,12,2018,RESIDENTIAL,Y,,,
92620,10,2018,COMMERCIAL,Y,,,
92620,10,2018,INDUSTRIAL,Y,,,
92620,10,2018,RESIDENTIAL,N,23858,296266,12.4179
92620,11,2018,COMMERCIAL,Y,,,
92620,11,2018,INDUSTRIAL,Y,,,
92620,11,2018,RESIDENTIAL,N,23858,376206,15.7685
92620,12,2018,COMMERCIAL,Y,,,
92620,12,2018,INDUSTRIAL,Y,,,
92620,12,2018,RESIDENTIAL,N,23858,558345,23.4028
92623,10,2018,COMMERCIAL,Y,,,
92623,11,2018,COMMERCIAL,Y,,,
92623,12,2018,COMMERCIAL,Y,,,
92624,10,2018,COMMERCIAL,Y,,,
92624,10,2018,RESIDENTIAL,N,3116,58253,18.6948
92624,11,2018,COMMERCIAL,Y,,,
92624,11,2018,INDUSTRIAL,Y,,,
92624,11,2018,RESIDENTIAL,N,3118,80729,25.8913
92624,12,2018,COMMERCIAL,Y,,,
92624,12,2018,INDUSTRIAL,Y,,,
92624,12,2018,RESIDENTIAL,N,3116,135948,43.6290
92625,10,2018,COMMERCIAL,Y,198,41012,207.1313
92625,10,2018,INDUSTRIAL,Y,,,
92625,10,2018,RESIDENTIAL,N,6739,140201,20.8044
92625,11,2018,COMMERCIAL,Y,199,44780,225.0251
92625,11,2018,INDUSTRIAL,Y,,,
92625,11,2018,RESIDENTIAL,N,6756,178454,26.4142
92625,12,2018,COMMERCIAL,Y,198,49405,249.5202
92625,12,2018,INDUSTRIAL,Y,,,
92625,12,2018,RESIDENTIAL,N,6755,320325,47.4204
92626,10,2018,COMMERCIAL,Y,1628,919761,564.9638
92626,10,2018,INDUSTRIAL,Y,,,
92626,10,2018,RESIDENTIAL,N,16276,388799,23.8879
92626,11,2018,COMMERCIAL,Y,1074,548141,510.3734
92626,11,2018,INDUSTRIAL,Y,,,
92626,11,2018,RESIDENTIAL,N,16276,485847,29.8505
92626,12,2018,COMMERCIAL,Y,1074,647863,603.2244
92626,12,2018,INDUSTRIAL,Y,,,
92626,12,2018,RESIDENTIAL,N,16279,753377,46.2791
92627,10,2018,COMMERCIAL,Y,877,200717,228.8677
92627,10,2018,INDUSTRIAL,Y,,,
92627,10,2018,RESIDENTIAL,Y,21161,391461,18.4992
92627,11,2018,COMMERCIAL,Y,879,210709,239.7144
92627,11,2018,INDUSTRIAL,Y,,,
92627,11,2018,RESIDENTIAL,Y,21165,445735,21.0600
92627,12,2018,COMMERCIAL,Y,878,240579,274.0080
92627,12,2018,INDUSTRIAL,Y,,,
92627,12,2018,RESIDENTIAL,Y,21162,743710,35.1437
92628,10,2018,COMMERCIAL,Y,,,
92628,11,2018,COMMERCIAL,Y,,,
92628,12,2018,COMMERCIAL,Y,,,
92629,10,2018,COMMERCIAL,Y,,,
92629,10,2018,RESIDENTIAL,N,13087,260293,19.8894
92629,11,2018,COMMERCIAL,Y,,,
92629,11,2018,INDUSTRIAL,Y,,,
92629,11,2018,RESIDENTIAL,N,13088,366784,28.0244
92629,12,2018,COMMERCIAL,Y,,,
92629,12,2018,INDUSTRIAL,Y,,,
92629,12,2018,RESIDENTIAL,N,13091,612855,46.8150
92630,10,2018,COMMERCIAL,Y,1359,533433,392.5188
92630,10,2018,INDUSTRIAL,Y,,,
92630,10,2018,RESIDENTIAL,N,20902,317488,15.1894
92630,11,2018,COMMERCIAL,Y,1360,565810,416.0368
92630,11,2018,INDUSTRIAL,Y,,,
92630,11,2018,RESIDENTIAL,N,20905,379834,18.1695
92630,12,2018,COMMERCIAL,Y,1483,821125,553.6918
92630,12,2018,INDUSTRIAL,Y,,,
92630,12,2018,RESIDENTIAL,N,20905,676853,32.3776
92637,10,2018,COMMERCIAL,Y,,,
92637,10,2018,RESIDENTIAL,N,212,2556,12.0566
92637,11,2018,COMMERCIAL,Y,,,
92637,11,2018,RESIDENTIAL,N,212,3241,15.2877
92637,12,2018,COMMERCIAL,Y,,,
92637,12,2018,RESIDENTIAL,N,212,7349,34.6651
92646,10,2018,COMMERCIAL,Y,,,
92646,10,2018,INDUSTRIAL,Y,,,
92646,10,2018,RESIDENTIAL,N,20724,374551,18.0733
92646,11,2018,COMMERCIAL,Y,,,
92646,11,2018,INDUSTRIAL,Y,,,
92646,11,2018,RESIDENTIAL,N,20726,420438,20.2855
92646,12,2018,COMMERCIAL,Y,,,
92646,12,2018,INDUSTRIAL,Y,,,
92646,12,2018,RESIDENTIAL,N,20736,647901,31.2452
92647,10,2018,COMMERCIAL,Y,,,
92647,10,2018,INDUSTRIAL,Y,,,
92647,10,2018,RESIDENTIAL,N,18118,362600,20.0132
92647,11,2018,COMMERCIAL,Y,,,
92647,11,2018,INDUSTRIAL,Y,,,
92647,11,2018,RESIDENTIAL,N,18116,416513,22.9914
92647,12,2018,COMMERCIAL,Y,,,
92647,12,2018,INDUSTRIAL,Y,,,
92647,12,2018,RESIDENTIAL,N,18119,683815,37.7402
92648,10,2018,COMMERCIAL,Y,1037,554308,534.5304
92648,10,2018,INDUSTRIAL,Y,,,
92648,10,2018,RESIDENTIAL,N,20434,366627,17.9420
92648,11,2018,COMMERCIAL,Y,1036,585435,565.0917
92648,11,2018,INDUSTRIAL,Y,,,
92648,11,2018,RESIDENTIAL,N,20440,427717,20.9255
92648,12,2018,COMMERCIAL,N,492,288447,586.2744
92648,12,2018,INDUSTRIAL,Y,,,
92648,12,2018,RESIDENTIAL,N,20445,700836,34.2791
92649,10,2018,COMMERCIAL,Y,461,63198,137.0889
92649,10,2018,INDUSTRIAL,Y,,,
92649,10,2018,RESIDENTIAL,N,14172,285063,20.1145
92649,11,2018,COMMERCIAL,Y,462,65610,142.0130
92649,11,2018,INDUSTRIAL,Y,,,
92649,11,2018,RESIDENTIAL,N,14179,301370,21.2547
92649,12,2018,COMMERCIAL,Y,462,90011,194.8290
92649,12,2018,INDUSTRIAL,Y,,,
92649,12,2018,RESIDENTIAL,N,14181,588542,41.5022
92650,10,2018,RESIDENTIAL,Y,,,
92650,11,2018,RESIDENTIAL,Y,,,
92650,12,2018,RESIDENTIAL,Y,,,
92651,10,2018,COMMERCIAL,Y,,,
92651,10,2018,INDUSTRIAL,Y,,,
92651,10,2018,RESIDENTIAL,N,11459,250474,21.8583
92651,11,2018,COMMERCIAL,Y,,,
92651,11,2018,INDUSTRIAL,Y,,,
92651,11,2018,RESIDENTIAL,N,11461,295577,25.7898
92651,12,2018,COMMERCIAL,Y,,,
92651,12,2018,INDUSTRIAL,Y,,,
92651,12,2018,RESIDENTIAL,N,11464,450425,39.2904
92652,10,2018,COMMERCIAL,Y,,,
92652,11,2018,COMMERCIAL,Y,,,
92652,12,2018,COMMERCIAL,Y,,,
92653,10,2018,COMMERCIAL,Y,,,
92653,10,2018,INDUSTRIAL,Y,,,
92653,10,2018,RESIDENTIAL,N,9144,210836,23.0573
92653,11,2018,COMMERCIAL,Y,,,
92653,11,2018,INDUSTRIAL,Y,,,
92653,11,2018,RESIDENTIAL,N,9149,228847,25.0133
92653,12,2018,COMMERCIAL,Y,,,
92653,12,2018,INDUSTRIAL,Y,,,
92653,12,2018,RESIDENTIAL,N,9150,445396,48.6772
92654,10,2018,COMMERCIAL,Y,,,
92654,10,2018,RESIDENTIAL,Y,,,
92654,11,2018,COMMERCIAL,Y,,,
92654,11,2018,RESIDENTIAL,Y,,,
92654,12,2018,COMMERCIAL,Y,,,
92654,12,2018,RESIDENTIAL,Y,,,
92655,10,2018,COMMERCIAL,Y,,,
92655,10,2018,RESIDENTIAL,N,2220,48843,22.0014
92655,11,2018,COMMERCIAL,Y,,,
92655,11,2018,RESIDENTIAL,N,2221,53619,24.1418
92655,12,2018,COMMERCIAL,Y,,,
92655,12,2018,RESIDENTIAL,N,2221,75632,34.0531
92656,10,2018,COMMERCIAL,N,175,119316,681.8057
92656,10,2018,INDUSTRIAL,Y,,,
92656,10,2018,RESIDENTIAL,N,22180,317714,14.3243
92656,11,2018,COMMERCIAL,Y,614,310306,505.3844
92656,11,2018,INDUSTRIAL,Y,,,
92656,11,2018,RESIDENTIAL,N,22178,347272,15.6584
92656,12,2018,COMMERCIAL,Y,615,356189,579.1691
92656,12,2018,INDUSTRIAL,Y,,,
92656,12,2018,RESIDENTIAL,N,22174,565386,25.4977
92657,10,2018,COMMERCIAL,Y,,,
92657,10,2018,RESIDENTIAL,N,5100,180588,35.4094
92657,11,2018,COMMERCIAL,N,39,133852,3432.1026
92657,11,2018,RESIDENTIAL,N,5101,202917,39.7798
92657,12,2018,COMMERCIAL,N,39,170702,4376.9744
92657,12,2018,RESIDENTIAL,N,5099,332189,65.1479
92658,10,2018,COMMERCIAL,Y,,,
92658,11,2018,COMMERCIAL,Y,,,
92658,12,2018,COMMERCIAL,Y,,,
92659,10,2018,RESIDENTIAL,Y,,,
92659,11,2018,RESIDENTIAL,Y,,,
92659,12,2018,RESIDENTIAL,Y,,,
92660,10,2018,COMMERCIAL,N,449,321733,716.5546
92660,10,2018,INDUSTRIAL,Y,,,
92660,10,2018,RESIDENTIAL,N,14543,371971,25.5773
92660,11,2018,COMMERCIAL,N,449,394629,878.9065
92660,11,2018,INDUSTRIAL,Y,,,
92660,11,2018,RESIDENTIAL,N,14555,461047,31.6762
92660,12,2018,COMMERCIAL,N,449,503206,1120.7261
92660,12,2018,INDUSTRIAL,Y,,,
92660,12,2018,RESIDENTIAL,N,14560,876466,60.1968
92661,10,2018,COMMERCIAL,N,46,11231,244.1522
92661,10,2018,RESIDENTIAL,N,2224,37668,16.9371
92661,11,2018,COMMERCIAL,N,46,11663,253.5435
92661,11,2018,RESIDENTIAL,N,2220,46783,21.0734
92661,12,2018,COMMERCIAL,N,46,14194,308.5652
92661,12,2018,RESIDENTIAL,N,2224,83746,37.6556
92662,10,2018,COMMERCIAL,Y,,,
